,Original text,True label,Predicted label,ANGER probability,DISGUST probability,FEAR probability,JOY probability,SADNESS probability,SURPRISE probability
69,هذا اجراء متبع من قبل الملحقيات مع مبتعثي المؤسسات الحكومية ويمكن لمرجعك الاستفسار بخطاب رسمي موجه للملحقيه اظن ان الامر اصبح بغايه السهوله في ظل الربط الالكتروني بين الملحقيات والجامعات,SURPRISE,SURPRISE,1.2226762680620232e-07,6.026764048028543e-13,8.667268381742303e-07,2.780950958197685e-07,1.1136439519155855e-06,0.9999976192659037
70,العهد الجديد للكويت العزيزة برجالاتها وقياداتها الشرفاء والمخلصين الذين أخذوا على عاتقهم حفظ وحماية مستقبل الكويت وأجيالها القادمة الذي هو أمانة في أعناقهم وذلك بوضع الأمور في نصابها وتطبيق القانون السيادي ومعاقبتهم بالعقوبات الجدية والرادعة وعدم الإكتفاء بسجنهم لبضعة سنوات فقط وخصوصا على المزورين الذين أغتصبوا حقوق أهل الكويت الأصيلين بدون وجه حق ولاوازع من ذمة ولاضمير فهولاء يتوجب سحب جناسيهم وكل من يمت لهم بصلة وكذلك معاقبة من تواطئ معهم وسحب جناسيهم كذلك منو من كان عقابا لهم على ماأقترفته يداهم,SURPRISE,SURPRISE,2.9792991496539187e-21,3.8780801952826007e-39,3.697033949754149e-25,2.7450446521408542e-27,3.679207057153012e-24,1.0
71,اقسى شعور أن يتمناك الجميع  إلا من تمنيته,SADNESS,SADNESS,0.00018474557302599823,1.882597388257546e-07,2.6608901513085988e-05,0.0005589970513360447,0.9985988288225237,0.0006306313918598394
72,امنيه ان اخط بقلمي له ويسمعها بقلب الاب واعجاب البنت ملهم انت يا سلمان الحزم,SADNESS,SADNESS,4.281064236996436e-06,5.965206894826693e-08,2.8065532723934723e-07,3.4941327318555443e-06,0.9999893443565918,2.54013904162623e-06
73,مشكلة هذولا المتخلفين مايتوبون من التطعيس,ANGER,ANGER,0.9772655492750777,0.00031158363066773325,0.0029924902525269746,0.013864394596006722,0.0022264979503590692,0.0033394842953615757
74,طيب هل الاسئله بالعربي او بالانجليزي ومشكور على الرد,JOY,JOY,3.107234807900031e-05,7.439400502403321e-10,4.201140062076175e-06,0.9974469856918968,0.0024473855582083956,7.035451781036206e-05
75,احسنت  وليس فقط الاكاديميا  افتح اليوتيوب تجد الفرد العربي الخليجي المثقف لا يستخدم العربية بشرح برامجه وتثقيفه  وكنت اتضايق واكتب لهم انت عندك خير ومعلومة  لماذا توجها للغرب او المطلع ثنائي اللغة  وجها لشعبك المحتاج,SADNESS,SADNESS,1.3302849110741906e-06,6.595446183933662e-12,4.6430898439945314e-08,1.8442931877445824e-06,0.9999830485801676,1.3730404266662281e-05
76,مشكورين الله يعطيكم العافية الحمدالله عندي موافقة من الاديتور وخاصة ان السوبرفايزر حقي هو مالكها وهو مشارك معاي بالورقة حقتي بس مسالة تزبيط الصورة هي الي ماعرفت لها,JOY,JOY,1.3484867848210744e-12,5.118392695187881e-17,5.364344294075298e-14,0.9999999998079261,9.911271720978966e-11,9.157302233803512e-11
77,عادي ابعثي ايميل الان واذكري انك مازلت متحمسة لسماع رده بعد المقابلة وأشكريه في نهاية الايميل,ANGER,ANGER,0.9874418078541061,5.518832749576642e-08,1.2920845719768993e-05,0.0016257512202646131,0.0005144152915397327,0.0104050496000422
78,والله انت ليش متضايق من جنسية معينة اشوف كل تعليقاتك عن هذول بالذات للعلم هذول اكثر جنسية فادت الكويت بس انتا خذتها من منحى طائفي رخيص وهابط يدل على التربية الغير سليمة تحتاج اعادة تأهيل او علاج مصحة,SADNESS,SADNESS,0.00010932813301485279,3.920499191006758e-14,1.2257283380225244e-08,7.604049846593237e-09,0.9998804108737929,1.0241131838290999e-05
79,المشكلة انه فيه تعالي علي ما ادري يمكن هذا طبعه وغير كذا اذا أرسلت او كلمته رده مثل اللي يقول لا تزعجني هذا اللي يخليني اطرح عده تساؤلات عجيبه في نفسي من تعامله علما أنه جديد بالقسم,FEAR,FEAR,0.0025944161036624614,1.2498152010146315e-18,0.9475473630117971,0.00022396153244888883,0.03522364712868886,0.014410612223383246
80,وكذلك المدينة سيتم الإعلان عن حزمة من فرص العمل قريبا إن شاء الله,SADNESS,SADNESS,0.0027233264842117574,9.541294392523924e-08,4.680730736039869e-05,0.09593914407561577,0.8817539203177945,0.019536706402071276
